2015,216,102723,102723,310-312 Drummond Street,Carlton,The Town Mouse,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.7985379708, 144.969121124)"
2015,216,102715,102715,348 Drummond Street,Carlton,Vincent The Dog,4511,Cafes and Restaurants,Seats - Indoor,21,"(-37.7977763855, 144.969267896)"
2015,216,102715,102715,348 Drummond Street,Carlton,Vincent The Dog,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.7977763855, 144.969267896)"
2015,218,104477,104477,48-50 Grattan Street,Carlton,Il Vicolo,4511,Cafes and Restaurants,Seats - Outdoor,4,"(-37.8005969887, 144.967880042)"
2015,218,106215,106215,298 Lygon Street,Carlton,Carlton Yacht Club Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,40,"(-37.7999857201, 144.967376367)"
2015,218,106206,106206,326-328 Lygon Street,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.7993216358, 144.967473535)"
2015,218,106206,106206,326-328 Lygon Street,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Outdoor,60,"(-37.7993216358, 144.967473535)"
2015,218,106205,106205,330 Lygon Street,Carlton,DOC Delicatessen,4129,Other Specialised Food Retailing,Seats - Indoor,6,"(-37.7992634886, 144.967483052)"
2015,218,106200,106200,344 Lygon Street,Carlton,Boost Juice,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.7990000806, 144.967504261)"
2015,245,109365,109365,644-658 Swanston Street,Carlton,Oko Oko,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.801319079, 144.964282301)"
2015,245,109360,109360,680-682 Swanston Street,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,"(-37.8006275857, 144.964236569)"
2015,245,109360,109360,680-682 Swanston Street,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8006275857, 144.964236569)"
2015,257,525988,525988,165 Pelham Street,Carlton,Uni Square Cafe,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.8023925421, 144.961072921)"
2015,257,525988,525988,165 Pelham Street,Carlton,Uni Square Cafe,4512,Takeaway Food Services,Seats - Outdoor,8,"(-37.8023925421, 144.961072921)"
2015,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Indoor,52,"(-37.8008168719, 144.965769785)"
2015,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Outdoor,22,"(-37.8008168719, 144.965769785)"
2015,267,106251,106251,66-88 Lygon Street,Carlton,Lagers On Lygon,4520,"Pubs, Taverns and Bars",Seats - Indoor,30,"(-37.8053032907, 144.966574715)"
2015,267,106251,106251,66-88 Lygon Street,Carlton,Mellow's Restaurant and Bar,4511,Cafes and Restaurants,Seats - Indoor,42,"(-37.8053032907, 144.966574715)"
2015,258,568077,568077,179-201 Pelham Street,Carlton,Porta Via,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8024099572, 144.960034)"
2015,259,101059,101059,122-128 Berkeley Street,Carlton,Middle Fish ,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8025771236, 144.959000983)"
2015,216,102723,102723,310-312 Drummond Street,Carlton,The Town Mouse,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.7985379708, 144.969121124)"
2015,217,103704,103704,194-196 Faraday Street,Carlton,Yo-Chi,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.7984478187, 144.968020724)"
2015,217,103704,103704,194-196 Faraday Street,Carlton,Yo-Chi,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.7984478187, 144.968020724)"
2015,246,106104,106104,175 Lygon Street,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8015620474, 144.966485571)"
2015,246,106104,106104,175 Lygon Street,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8015620474, 144.966485571)"
2015,218,106209,106209,320 Lygon Street,Carlton,Donnini's ,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.7995374914, 144.96751044)"
2015,218,106209,106209,320 Lygon Street,Carlton,Donnini's ,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.7995374914, 144.96751044)"
2015,218,106222,106222,270-276 Lygon Street,Carlton,University Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,"(-37.8005263049, 144.96724319)"
2015,218,106222,106222,270-276 Lygon Street,Carlton,University Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,58,"(-37.8005263049, 144.96724319)"
2015,243,109330,109330,743-751 Swanston Street,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Indoor,22,"(-37.8006200994, 144.963642273)"
2015,243,109330,109330,743-751 Swanston Street,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8006200994, 144.963642273)"
2015,245,110987,110987,660-674 Swanston Street,Carlton,Momo Sushi ,4512,Takeaway Food Services,Seats - Indoor,18,"(-37.8009910518, 144.964288539)"
2015,245,110987,110987,660-674 Swanston Street,Carlton,Momo Sushi ,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.8009910518, 144.964288539)"
2015,252,574431,106250,118 Lygon Street,Carlton,Svago Ristorante,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8044377836, 144.966699264)"
2015,252,574431,106250,118 Lygon Street,Carlton,Svago Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2015,252,111067,106250,108 Lygon Street,Carlton,Carlton Curry House,4511,Cafes and Restaurants,Seats - Indoor,28,"(-37.8044377836, 144.966699264)"
2015,252,111067,106250,108 Lygon Street,Carlton,Carlton Curry House,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2015,252,111068,106250,106 Lygon Street,Carlton,Saigon Pho Carlton,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.8044377836, 144.966699264)"
2015,252,111068,106250,106 Lygon Street,Carlton,Saigon Pho Carlton,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8044377836, 144.966699264)"
2015,205,573289,573289,714-736 Swanston Street,Carlton,Toothpicks Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.7994407484, 144.964853553)"
2015,205,573289,573289,714-736 Swanston Street,Carlton,Toothpicks Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,"(-37.7994407484, 144.964853553)"
2015,257,525989,525989,163 Pelham Street,Carlton,Momo Sushi Melbourne,4512,Takeaway Food Services,Seats - Indoor,10,"(-37.8023989352, 144.961131013)"
2015,263,563936,563936,194-208 Victoria Street,Carlton,Brother Dough,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8060706431, 144.960667348)"
2015,264,619111,619111,136-154 Victoria Street,Carlton,T-Square Club Cafe,4511,Cafes and Restaurants,Seats - Indoor,38,"(-37.8061948667, 144.96251162)"
2015,264,619111,619111,136-154 Victoria Street,Carlton,T-Square Club Cafe,4511,Cafes and Restaurants,Seats - Outdoor,98,"(-37.8061948667, 144.96251162)"
2015,265,101592,101592,87 Cardigan Street,Carlton,Woodside Green,4512,Takeaway Food Services,Seats - Indoor,18,"(-37.8048618181, 144.964446119)"
2015,265,101592,101592,87 Cardigan Street,Carlton,Woodside Green,4512,Takeaway Food Services,Seats - Outdoor,18,"(-37.8048618181, 144.964446119)"
2015,265,109384,109384,462-468 Swanston Street,Carlton,The First Big Mama,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8060083997, 144.963330033)"
2015,265,109845,109845,110-120 Victoria Street,Carlton,Coffee On Cardigan,4511,Cafes and Restaurants,Seats - Outdoor,68,"(-37.8060103369, 144.963890653)"
2015,240,101052,101052,212 Berkeley Street,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Indoor,9,"(-37.8005252274, 144.95899845)"
2015,240,101052,101052,212 Berkeley Street,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Outdoor,44,"(-37.8005252274, 144.95899845)"
2015,251,102774,102774,18-40 Queensberry Street,Carlton,Coffee on Drummond,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8048203643, 144.968286822)"
2015,247,107558,107558,60 Pelham Street,Carlton,Assembly Store,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.8026256132, 144.967335128)"
2015,247,107558,107558,60 Pelham Street,Carlton,Assembly Store,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.8026256132, 144.967335128)"
2015,256,518847,518847,19-21 Lincoln Square South,Carlton,Kaprica,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.803362587, 144.962781318)"
2015,256,518847,518847,19-21 Lincoln Square South,Carlton,Kaprica,4511,Cafes and Restaurants,Seats - Outdoor,15,"(-37.803362587, 144.962781318)"
2015,256,109323,109323,607-621 Swanston Street,Carlton,Wonder Kafe,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8040382899, 144.962968833)"
2015,257,105524,105524,100-106 Leicester Street,Carlton,Stovetop,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8037075962, 144.960858726)"
2015,257,105524,105524,100-106 Leicester Street,Carlton,Stovetop,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8037075962, 144.960858726)"
2015,257,525991,525991,159 Pelham Street,Carlton,Briscola Espresso,4511,Cafes and Restaurants,Seats - Indoor,32,"(-37.8024132071, 144.961260695)"
2015,257,525991,525991,159 Pelham Street,Carlton,Briscola Espresso,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8024132071, 144.961260695)"
2015,260,103270,103270,654 Elizabeth Street,Carlton,Old Hankau,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8030784059, 144.958519442)"
2015,252,106246,106246,148-150 Lygon Street,Carlton,Pasta Rustica Ristorante,4511,Cafes and Restaurants,Seats - Indoor,115,"(-37.803668967, 144.966736973)"
2015,252,106246,106246,148-150 Lygon Street,Carlton,Pasta Rustica Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,38,"(-37.803668967, 144.966736973)"
2015,254,106088,106088,127-129 Lygon Street,Carlton,Cosentino,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.804030071, 144.966044069)"
2015,254,106088,106088,127-129 Lygon Street,Carlton,Cosentino,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.804030071, 144.966044069)"
2015,254,106094,106094,147 Lygon Street,Carlton,The Dessert Box,4511,Cafes and Restaurants,Seats - Indoor,18,"(-37.8037330815, 144.966105623)"
2015,254,106094,106094,147 Lygon Street,Carlton,The Dessert Box,4511,Cafes and Restaurants,Seats - Outdoor,18,"(-37.8037330815, 144.966105623)"
2015,268,108154,108153,49 Rathdowne Street,Carlton,Epocha Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8057872485, 144.968594372)"
2015,268,108154,108153,49 Rathdowne Street,Carlton,Epocha Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.8057872485, 144.968594372)"
2015,267,106252,106252,56-62 Lygon Street,Carlton,Picasso Artee Cafe,4511,Cafes and Restaurants,Seats - Outdoor,7,"(-37.8056698159, 144.966441321)"
2015,264,109322,109322,593-597 Swanston Street,Carlton,Queensberry Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,"(-37.8047534838, 144.962906795)"
2015,243,109330,109330,743-751 Swanston Street,Carlton,China Style ,4511,Cafes and Restaurants,Seats - Indoor,44,"(-37.8006200994, 144.963642273)"
2015,243,109330,109330,743-751 Swanston Street,Carlton,China Style ,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8006200994, 144.963642273)"
2015,203,109358,109358,832-834 Swanston Street,Carlton,Bento King,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.7966802072, 144.964899927)"
2015,265,109848,109848,96-100 Victoria Street,Carlton,Draculas,4511,Cafes and Restaurants,Seats - Indoor,320,"(-37.8064972948, 144.964175979)"
2015,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Indoor,85,"(-37.8044377836, 144.966699264)"
2015,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,"(-37.8044377836, 144.966699264)"
2015,255,111305,111305,138 Queensberry Street,Carlton,Queens Cafe,4511,Cafes and Restaurants,Seats - Indoor,16,"(-37.8044461353, 144.964294802)"
2015,255,111305,111305,138 Queensberry Street,Carlton,Queens Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8044461353, 144.964294802)"
2015,208,101660,101660,330-332 Cardigan Street,Carlton,Le Miel Et Le Lune,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.7968580281, 144.966377831)"
2015,217,102686,102686,313-315 Drummond Street,Carlton,Masani's Italian Dinning & Terrace ,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.7983799506, 144.96849197)"
2015,217,103107,103107,189 Elgin Street,Carlton,Ultimate Coffee Bar,4511,Cafes and Restaurants,Seats - Indoor,10,"(-37.797468318, 144.96820991)"
2015,217,103107,103107,189 Elgin Street,Carlton,Ultimate Coffee Bar,4511,Cafes and Restaurants,Seats - Outdoor,4,"(-37.797468318, 144.96820991)"
2015,217,103711,103711,172-174 Faraday Street,Carlton,The Carlton Wine Room,4511,Cafes and Restaurants,Seats - Indoor,126,"(-37.7985838316, 144.968585617)"
2015,217,103711,103711,172-174 Faraday Street,Carlton,The Carlton Wine Room,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.7985838316, 144.968585617)"
2015,217,103710,103710,176-178 Faraday Street,Carlton,Market Lane Coffee,4511,Cafes and Restaurants,Seats - Indoor,4,"(-37.7985733462, 144.968489358)"
